avg_price,chain,item_code,item_name,num_branches,timestamp
9.9,7290725900003,7290002730811,קולגייט משחת שיניים אדומה ג`ל 100 גרם,4,2017-02-28
9.9,7290725900003,7290002730910,פלמוליב סבון מוצק ורוד 4יח*125 גרם,4,2017-02-28
9.9,7290725900003,7290002730927,פלמוליב סבון מוצק לבן 4*125 גרם,3,2017-02-28
6.05,7290725900003,7290002730941,צמר גפן בלונס פרוס 100 גרם,4,2017-02-28
9.9,7290725900003,7290002730958,פלמוליב סבון מוצק ירוק 4*125 גרם,4,2017-02-28
24.9,7290725900003,7290002741077,כריות צ`וקולדה 750 גרם,4,2017-02-28
9.9,7290725900003,7290002741985,מאגדת בייגלה שמיניה 60גר*6יח,2,2017-02-28
18.9,7290725900003,7290002748434,עוף טרי ארוז-כשר מהדרין צ`קן גלאט,2,2017-02-28
30.9,7290725900003,7290002748441,חזה עוף טרי ארוז-כשר מהדרין צ`יקן גלאט,2,2017-02-28
25.9,7290725900003,7290002748458,כרעיים עוף טרי ארוז-כשר מהדרין צ`יקן גלאט,2,2017-02-28
8.9,7290725900003,7290002748465,כנפים עוף טרי ארוז-כשר מהדרין צ`יקן גלאט,2,2017-02-28
25.9,7290725900003,7290002748472,ירכיים טרי ארוז-כשר מהדרין צ`יקן גלאט,2,2017-02-28
27.4,7290725900003,7290002748489,שוקיים עוף טרי ארוז-כשר מהדרין צ`קן גלאט,2,2017-02-28
19.9,7290725900003,7290002748502,כבד עוף טרי ארוז-כשר מהדרין צ`יקן גלאט,2,2017-02-28
24.9,7290725900003,7290002748519,לבבות עוף טרי ארוז-כשר מהדרין צ`קן גלאט,2,2017-02-28
33.9,7290725900003,7290002748540,שניצל טרי ארוז כשר מהדרין צ`קן גלאט,2,2017-02-28
4.9,7290725900003,7290002748557,גרון עוף טרי,1,2017-02-28
49.9,7290725900003,7290002748632,סטייק  פרגית טרי ארוז כשר מהדרין צ`יקן גלאט,2,2017-02-28
6.9,7290725900003,7290002748830,כנפיים חצוי קפוא ארוז כשר מהדרין,1,2017-02-28
3.366666666666666666666666667,7290725900003,7290002752332,סוכריות מנטוס פירות 37 גרם          ,3,2017-02-28
3.366666666666666666666666667,7290725900003,7290002752349,סוכריות מנטוס מנטה 37 גרם,3,2017-02-28
18.9,7290725900003,7290002753896,צ`וקטה אבקת קקאו 500 גר`,2,2017-02-28
9.9,7290725900003,7290002757139,מלוואח 700 גר` קפוא,4,2017-02-28
16.9,7290725900003,7290002757528,בורקס פילו-תפו`א 700 גר` קפוא,2,2017-02-28
17.9,7290725900003,7290002757535,בורקס פילו-אצבעות גבינה 700 גר` קפוא,2,2017-02-28
20,7290725900003,7290002757542,אטריות קדאיף 400 גר` קפוא,2,2017-02-28
17.45,7290725900003,7290002768043,תיאדנט מי פה+פלואוריד 150 מ``ל,2,2017-02-28
18.9,7290725900003,7290002768159,אלסבון אמבט בת אורן 500 מל,2,2017-02-28
16,7290725900003,7290002771111,קפה טורקי נחלה 250 גרם עם הל,1,2017-02-28
16,7290725900003,7290002771128,קפה טורקי נחלה 250 גרם בלי הל,1,2017-02-28
18.4,7290725900003,7290002775010,מיני בורקס פילו - וגבינה 650גר קפוא,2,2017-02-28
19.9,7290725900003,7290002775058,עלי טורטיה 300 גר` קפוא,3,2017-02-28
54.9,7290725900003,7290002775768,טורט קצפת שוקולד,4,2017-02-28
56,7290725900003,7290002775775,טורט ריבת חלב+קוקוס,4,2017-02-28
54.9,7290725900003,7290002775782,טורט מצופה שוקולד,4,2017-02-28
54.9,7290725900003,7290002775799,טורט היער השחור,4,2017-02-28
54.53333333333333333333333333,7290725900003,7290002775805,עוגת גבינה מוס פירורים,3,2017-02-28
54.9,7290725900003,7290002775898,מוס בלגי,4,2017-02-28
25,7290725900003,7290002782131,דאודורנט מס` 1 -אחוז בישום גבוהה במיוחד,2,2017-02-28
14.9,7290725900003,7290002782742,דאודורנט פנינה רוזנבלום ירוק 150 מל מס` 2,2,2017-02-28
25,7290725900003,7290002782759,קרם גוף פנינה מס.2 340 מל,3,2017-02-28
48.23333333333333333333333333,7290725900003,7290002787068,סטייק טונה בהירה,3,2017-02-28
21.9,7290725900003,7290002787464,פילה ברבוניה 400 גרם קפוא,3,2017-02-28
3.5,7290725900003,7290002787716,חמאה עלמה 100 גר`,1,2017-02-28
32,7290725900003,7290002787761,גבינה צהובה גאודה 27%,1,2017-02-28
13.56666666666666666666666667,7290725900003,7290002787822,גבינה גאודה עלמה 400 גר`,3,2017-02-28
16.9,7290725900003,7290002805151,פנטסטיק שמפו לרצפות 4 ליטר          ,3,2017-02-28
33,7290725900003,7290002807810,רולדה עוף קפוא ארוז שארית,1,2017-02-28
69.9,7290725900003,7290002807919,בשר לחמין -שארית ישראל קפוא,1,2017-02-28
16.15,7290725900003,7290002814016,מסיר שומנים סנטמוריץ מתז 750 סמ``ק,4,2017-02-28
7.866666666666666666666666667,7290725900003,7290002814047,אקונומיקה  קצף ניקוי 750 מ`ל,3,2017-02-28
7.9,7290725900003,7290002814078,נוזל לניקוי אמבט אנטרטיק 1 ליטר,3,2017-02-28
7.65,7290725900003,7290002814214,קצף ניקוי לכלים סניטריים סנטמוריץ750,4,2017-02-28
8.9,7290725900003,7290002814405,שמפו כלים לבנדר 1.5 ליטר,2,2017-02-28
8.9,7290725900003,7290002814412,שמפו כלים ירוק 1.5 לחיטר,2,2017-02-28
7.9,7290725900003,7290002814528,סנט מוריץ נוזל לאסלה No1 ירוק 1 ליטר,3,2017-02-28
11.9,7290725900003,7290002814917,נוזל לניקוי רצפות לבנדר 4 ל`,4,2017-02-28
11.9,7290725900003,7290002814931,נוזל לניקוי רצפות אורנים/פרחים 4ליט,4,2017-02-28
9.05,7290725900003,7290002824183,גבינת סקי %5 500 גרם,4,2017-02-28
3.5,7290725900003,7290002824466,דנונה קל טבעי %0 200 גרם,4,2017-02-28
4.55,7290725900003,7290002824640,גבינת סקי %5 250 גרם,4,2017-02-28
14.225,7290725900003,7290002825722,כרוב אדום אחלה 500 גרם,4,2017-02-28
7.8,7290725900003,7290002827306,נקניקיות עוף 400 גרם,4,2017-02-28
20.4,7290725900003,7290002827320,נקניקיות עוף מרגז 400 גרם קפוא,4,2017-02-28
7.8,7290725900003,7290002827337,נקניקיות עוף פיקנטי 400 גרם קפוא,4,2017-02-28
15.4,7290725900003,7290002827795,שניצל אמריקאי 600 גר` קפוא,4,2017-02-28
18.9,7290725900003,7290002827801,טבעות עוף 600 גר` קפוא,4,2017-02-28
18.9,7290725900003,7290002827818,נגיסי עוף מצופה מצופה 600 גר` קפוא,4,2017-02-28
21.9,7290725900003,7290002827825,שניצל עוף אמיתי מצופה 600 גר` קפוא,4,2017-02-28
41.15,7290725900003,7290002830184,פילה דג לברק יפני קפוא,4,2017-02-28
12.9,7290725900003,7290002830207,גפילטע פיש צנצנת 520 גר`,1,2017-02-28
119.9,7290725900003,7290002830450,פילה סלמון טרי א.מבוקרת,2,2017-02-28
134.9,7290725900003,7290002830467,פילה דניס טרי א.מבוקרת,2,2017-02-28
89.9,7290725900003,7290002830481,פילה בורי טרי א.מבוקרת,1,2017-02-28
129.9,7290725900003,7290002830504,פילה מוסר טרי א.מבוקרת,1,2017-02-28
40,7290725900003,7290002837565,גבינה צהובה שוויצרי חלבי כשר,1,2017-02-28
3.5,7290725900003,7290002862253,פירורי לחם במוזהבים 200גר`,2,2017-02-28
7.9,7290725900003,7290002862482,פירורי לחם בטעמים 500 גר`,2,2017-02-28
44.9,7290725900003,7290002866978,קרפיון ארוז נקי,1,2017-02-28
79.9,7290725900003,7290002866992,פילה אמנון דלידג מהדרין,3,2017-02-28
7.1,7290725900003,7290002868446,גבינה ניו יורק מותכת %16 4*25 גרם,4,2017-02-28
5.45,7290725900003,7290002868996,קוטג' טרה 5% מועשר 250 גרם          ,4,2017-02-28
80,7290725900003,7290002869795,אוסובוקו כבש חלק פרוס עמי מאמי קפוא,1,2017-02-28
7.675,7290725900003,7290002871248,בירה טובורג בקבוק 500 מל            ,4,2017-02-28
7.825,7290725900003,7290002871361,בירה קרלסברג בקבוק חוזר 500 מל      ,4,2017-02-28
5.25,7290725900003,7290002871446,פריגת משקה ענבים 1.5 ליטר           ,4,2017-02-28
5.25,7290725900003,7290002871460,פריגת משקה קל תפוזים 1.5 ליטר       ,4,2017-02-28
5.25,7290725900003,7290002871477,פריגת משקה אשכוליות 1.5 ליטר        ,4,2017-02-28
5.366666666666666666666666667,7290725900003,7290002871484,פריגת משקה דיאט תפוזים 1.5 ליטר,3,2017-02-28
5.25,7290725900003,7290002871491,פריגת משקה דיאט אשכוליות 1.5 ליטר   ,4,2017-02-28
8.9,7290725900003,7290002881018,מעדן תותו שדה,3,2017-02-28
8.9,7290725900003,7290002881025,מעדן דובדבן חמוץ,1,2017-02-28
8.9,7290725900003,7290002881124,מעדן פרי שזיף,1,2017-02-28
7.9,7290725900003,7290002881230,אננס חתוך,2,2017-02-28
7.9,7290725900003,7290002881551,עלי גפן 400 גר',4,2017-02-28
6.9,7290725900003,7290002881612,לפתן דובדבנים חמוצים 680 גר',4,2017-02-28
14.9,7290725900003,7290002904694,דאודורנט טיטניום ספריי 180 מ``ל,3,2017-02-28
10.9,7290725900003,7290002909903,שעועית ירוקה חתוכה 1 ק`ג,1,2017-02-28
11.99,7290725900003,7290002909910,שעועית צהובה שלמה 1 ק`ג,1,2017-02-28
3.9,7290725900003,7290002916215,סוויץ דיאט קולה 1.5L,1,2017-02-28
3.9,7290725900003,7290002916420,סוויצ` אורנג` מוגז 1.5 ליטר,4,2017-02-28
3.9,7290725900003,7290002916451,סוויצ` לימון ליים 1.5L,4,2017-02-28
3.9,7290725900003,7290002916468,סוויצ` ענבים מוגז צלול 1.5L,4,2017-02-28
3.9,7290725900003,7290002916475,סוויצ` קולה מוגז 1.5 ליטר,2,2017-02-28
3.9,7290725900003,7290002916499,סוויצ` תות מוגז 1.5 ליטר,4,2017-02-28
3.9,7290725900003,7290002916505,סוויצ` תפוחים מוגז 1.5L,4,2017-02-28
3.9,7290725900003,7290002916512,סוויצ` אשכולית אדומה מ.קלוריות,1,2017-02-28
3.9,7290725900003,7290002916598,סוויצ` דושס מוגז 1.5 ליטר,4,2017-02-28
4.9,7290725900003,7290002916628,טריפ פלוס מנגו 1.5L,4,2017-02-28
4.9,7290725900003,7290002916642,טריפ פלוס תפוזים 1.5L,4,2017-02-28
4.9,7290725900003,7290002916659,טריפ פלוס תות בננה 1.5L,4,2017-02-28
4.9,7290725900003,7290002916666,טריפ פלוס תפוחים 1.5L,3,2017-02-28
34,7290725900003,7290002921165,הזלין חלב מנקה ומשמר עור 400 מל,1,2017-02-28
16.9,7290725900003,7290002921332,אסטוניש סבון כביסה מסיר כתמים 75 גרם,3,2017-02-28
13.6,7290725900003,7290002921349,סופר גלו 3 זוגי,3,2017-02-28
19.9,7290725900003,7290002922971,חזה עוף חצוי ע`ע ט.ארוז עטרה טרי,1,2017-02-28
5,7290725900003,7290002923114,פוקצ`ה עם דגני בריאות וזעתר קפוא,1,2017-02-28
15.63333333333333333333333333,7290725900003,7290002925729,משחת שיניים גם וגם פפרמינט כחול 180,3,2017-02-28
38,7290725900003,7290002929222,גבינה צהובה גאודה,2,2017-02-28
11.3,7290725900003,7290002929512,כדורי פלאפל 500 גר` קפוא,4,2017-02-28
12.1,7290725900003,7290002929529,קובה חמוסטה 600 גר` קפוא,4,2017-02-28
11.43333333333333333333333333,7290725900003,7290002929536,קובה למרק 600 גר` קפוא,3,2017-02-28
10.9,7290725900003,7290002929543,קובה מטפוניה 600 גר` קפוא,2,2017-02-28
17.9,7290725900003,7290002929642,טונה קנולה בשמן 4*140 גרם ויליגר,4,2017-02-28
13.4,7290725900003,7290002929734,גפילטע פיש 570 גר` בד`צ,4,2017-02-28
59.9,7290725900003,7290002939153,שוארמה הודו  ז.טרי ארוז עטרה,1,2017-02-28
19.5,7290725900003,7290002939450,שניצל אמריקאי בציפוי פריך 600 גרם    קפוא,1,2017-02-28
19.5,7290725900003,7290002939474,טבעות עוף בציפוי פריך 600 גרם  קפוא,1,2017-02-28
39.9,7290725900003,7290002939504,צוואר חלק עטרה קפוא מס` 10,1,2017-02-28
63.9,7290725900003,7290002939528,גידים קפוא במשקל עטרה,1,2017-02-28
9.3,7290725900003,7290002946700,מצית פחם נוזלי,4,2017-02-28
8.9,7290725900003,7290002971955,קמח לבן(650) ללא צורך בניפוי 1 ק`ג,4,2017-02-28
8.9,7290725900003,7290002972006,קמח בהיר(405) ללא צורך בניפוי 1 ק`ג,3,2017-02-28
8.9,7290725900003,7290002972365,קמח תופח ללא צורך בניפוי 1 ק`ג,3,2017-02-28
8.9,7290725900003,7290002972426,קמח מלא % 80 ללא צורך בניפוי 1 ק`ג,3,2017-02-28
16.9,7290725900003,7290002973218,פטה יווני 400 גר,2,2017-02-28
13.8,7290725900003,7290002987963,חומוס אחלה 1קג,1,2017-02-28
29.9,7290725900003,7290002996910,פילה אמנון קפוא,3,2017-02-28
79.9,7290725900003,7290002996934,פילה סלומון נורבגי ואקום קפוא,3,2017-02-28
12,7290725900003,7290003009152,סירופ פטל 750 מ``ל,1,2017-02-28
7.9,7290725900003,7290003009312,בוטנים קלויים 200 גרם כשלפ,3,2017-02-28
6,7290725900003,7290003009329,בוטנים אמריקאיים 200 גרם            ,2,2017-02-28
6,7290725900003,7290003009336,קבוקים 200 גרם                      ,4,2017-02-28
19.65,7290725900003,7290003009572,סירופ תפוזים 1.5 ליטר               ,4,2017-02-28
19.65,7290725900003,7290003009619,סירופ ענבים 1.5 ליטר                ,4,2017-02-28
19.65,7290725900003,7290003009626,סירופ פטל 1.5 ליטר,4,2017-02-28
19.65,7290725900003,7290003009633,סירופ לימונים 1.5 ליטר              ,4,2017-02-28
15.45,7290725900003,7290003009640,פריגת סחוט תפוזים 1 ליטר,2,2017-02-28
16,7290725900003,7290003009657,פריגת סחוט אשכולית אדומה 1 ליטר,2,2017-02-28
2.9,7290725900003,7290003013005,פתילית צף עגול קטן,3,2017-02-28
2.9,7290725900003,7290003013128,פתיל צף מתומן,3,2017-02-28
17.9,7290725900003,7290003015450,בייבי כיף תחליב רחצה לעור עדין 750 מ,1,2017-02-28
13.9,7290725900003,7290003015467,בייבי כיף סבון נוזלי לתינוק 1ליטר,2,2017-02-28
19.9,7290725900003,7290003015474,בייבי כיף מגבונים לחים רביעייה,3,2017-02-28
14.9,7290725900003,7290003015627,ריצפז פרש אפרסק 2 ליטר,4,2017-02-28
14.9,7290725900003,7290003015634,ריצפז פרש פסיפלורה 2 ליטר           ,4,2017-02-28
14.9,7290725900003,7290003015641,ריצפז פרש בניחוח יסמין 2 ליטר       ,4,2017-02-28
8.4,7290725900003,7290003015672,סנו סופט מפיות 50 יח` דו שיכבתי,4,2017-02-28
18.9,7290725900003,7290003023165,שוקו יטבתה 2% בכד 2 ליטר,4,2017-02-28
17.9,7290725900003,7290003026029,שמפו אל דמע קמיל בלו 500 מ``ל,1,2017-02-28
21.9,7290725900003,7290003026036,קמיל בלו אל סבון נוזלי מועשר 1ל,3,2017-02-28
21.9,7290725900003,7290003026227,שמפו אל דמע קמיל בלו 1 ליטר         ,3,2017-02-28
32,7290725900003,7290003026234,תחליב היפואלרגי לתינוק קמיל בלו 540 ,1,2017-02-28
18.9,7290725900003,7290003026319,משחה היפואלרגנית לתינוק קמיל בלו    ,3,2017-02-28
9.9,7290725900003,7290003029181,שוקו יטבתה 1ל` 2% בקבוק,4,2017-02-28
6.825,7290725900003,7290003029266,"מילקשייק יטבתה שוקו %2 400 מ""""ל     ",4,2017-02-28
9.9,7290725900003,7290003029372,יטבתה משקה בטעם בננה %3 בקבוק 1 ליטר,4,2017-02-28
5.45,7290725900003,7290003029389,יטבתה משקה בטעם בננה %3 בקבוק 250 מ`,4,2017-02-28
5.475,7290725900003,7290003029433,שוקו יטבתה %2 טרי בבקבוק 250 מ``ל,4,2017-02-28
9.9,7290725900003,7290003029532,מוקה יטבתה %2 בקבוק 1 ליטר          ,4,2017-02-28
